"Price","Review.Scores.Cleanliness","Review.Scores.Communication","Minimum.Nights","Beds","Bathrooms","Guests.Included","Reviews.per.Month","Room.Type","Neighbourhood.Cleansed","Cancellation.Policy"
115,9,10,1,1,1,1,3.9,"Private room","East Boston","flexible"
95,10,10,4,1,1,2,0.09,"Entire home/apt","East Boston","strict"
230,9,9,3,4,2,0,2.07,"Entire home/apt","East Boston","flexible"
150,10,10,1,1,1,1,2.69,"Private room","East Boston","moderate"
249,10,10,2,2,1,4,0.27,"Entire home/apt","East Boston","strict"
200,10,10,1,1,2.5,1,0.24,"Entire home/apt","Beacon Hill","moderate"
220,9,10,1,1,1,3,3.1,"Entire home/apt","Beacon Hill","strict"
200,10,10,1,2,1,1,4,"Entire home/apt","Beacon Hill","flexible"
129,10,10,2,1,1,0,11.68,"Entire home/apt","Beacon Hill","moderate"
150,10,10,3,1,1,1,1.09,"Entire home/apt","Beacon Hill","moderate"
60,10,10,1,1,0,1,1.16,"Private room","Jamaica Plain","strict"
80,10,10,3,1,1,1,0.38,"Private room","Jamaica Plain","strict"
300,10,10,1,5,1,4,1.45,"Entire home/apt","Jamaica Plain","strict"
500,8,9,1,3,1,5,0.13,"Entire home/apt","Jamaica Plain","flexible"
75,7,9,1,1,1,1,5.87,"Entire home/apt","Mission Hill","moderate"
45,10,10,7,2,1,1,1,"Private room","Mission Hill","flexible"
170,9,10,4,2,1,2,0.67,"Entire home/apt","South End","moderate"
85,8,10,2,1,1.5,1,0.08,"Private room","South End","flexible"
210,9,9,1,2,1,4,0.77,"Entire home/apt","South End","strict"
115,10,10,28,1,1,1,0.31,"Entire home/apt","South End","strict"
417,9,9,4,4,2.5,1,1.3,"Entire home/apt","South End","strict"
140,10,10,1,1,1,1,3,"Private room","South End","moderate"
200,8,10,2,1,1,1,0.83,"Entire home/apt","South End","moderate"
389,9,9,3,3,2,1,0.67,"Entire home/apt","Back Bay","super_strict_30"
130,10,10,2,2,1,1,6.13,"Private room","Back Bay","moderate"
479,9,10,2,1,1,1,0.25,"Private room","Back Bay","super_strict_30"
174,10,9,2,2,1,1,1.79,"Entire home/apt","Back Bay","strict"
250,9,10,2,1,1,1,0.36,"Entire home/apt","Back Bay","flexible"
110,10,9,1,4,1,1,2.58,"Entire home/apt","Dorchester","moderate"
75,9,10,1,2,1,2,4.81,"Private room","Dorchester","strict"
55,4,7,3,1,1,1,0.13,"Private room","Dorchester","strict"
115,10,10,1,1,1,1,1.42,"Entire home/apt","Brighton","strict"
49,4,9,1,1,1,1,0.28,"Private room","Brighton","flexible"
68,10,10,1,1,1,1,2.97,"Private room","Brighton","moderate"
250,8,10,1,2,1,1,1,"Entire home/apt","Brighton","moderate"
32,2,10,20,1,1.5,1,0.65,"Private room","Brighton","flexible"
39,10,10,4,1,1,1,1,"Private room","Brighton","strict"
75,9,10,1,2,1,1,2.12,"Entire home/apt","Brighton","flexible"
110,9,10,1,1,2,1,1.03,"Entire home/apt","Brighton","flexible"
245,10,10,2,3,2,6,1.42,"Entire home/apt","Jamaica Plain","strict"
80,10,10,1,1,1,1,0.49,"Private room","Jamaica Plain","flexible"
70,10,10,2,1,1,2,2.42,"Private room","Dorchester","moderate"
100,8,10,2,1,1,1,0.09,"Private room","Dorchester","moderate"
160,8,10,3,2,2,1,1.58,"Entire home/apt","Dorchester","strict"
100,8,10,1,1,1,1,1.4,"Private room","Dorchester","flexible"
246,2,10,3,2,1,1,0.07,"Entire home/apt","Mission Hill","moderate"
175,9,8,2,1,1,1,0.3,"Entire home/apt","Mission Hill","moderate"
295,9,9,3,3,1,3,1.36,"Entire home/apt","Chinatown","strict"
389,9,9,3,3,2,1,0.74,"Entire home/apt","Chinatown","moderate"
125,9,10,2,2,1,2,1.91,"Entire home/apt","Chinatown","moderate"
169,9,10,3,1,1,1,1.26,"Entire home/apt","Chinatown","strict"
95,10,10,1,1,1,1,2,"Private room","Chinatown","flexible"
389,10,10,3,3,2,1,0.63,"Entire home/apt","Chinatown","moderate"
219,10,6,15,1,1,1,1.84,"Entire home/apt","Chinatown","strict"
299,10,10,3,2,2,1,0.25,"Entire home/apt","Chinatown","strict"
349,10,9,3,2,2,1,0.17,"Entire home/apt","Chinatown","super_strict_30"
400,10,10,2,2,1,1,1.55,"Entire home/apt","North End","strict"
200,10,10,2,2,1,1,0.89,"Entire home/apt","North End","flexible"
200,10,10,1,2,1,1,1.79,"Entire home/apt","North End","flexible"
235,10,10,3,2,1,4,0.03,"Entire home/apt","North End","strict"
95,10,10,1,1,1,2,8.3,"Private room","Dorchester","flexible"
60,8,9,1,1,1,1,1.08,"Private room","Dorchester","moderate"
167,9,9,2,2,1,1,1.61,"Entire home/apt","Dorchester","strict"
75,9,10,1,1,1,1,0.72,"Shared room","South End","strict"
525,10,8,2,4,2,1,1,"Entire home/apt","South End","strict"
150,10,10,7,1,1,1,0.3,"Entire home/apt","South End","strict"
200,10,10,1,1,1,2,0.81,"Entire home/apt","South End","moderate"
160,10,10,2,1,1,0,5.69,"Entire home/apt","Beacon Hill","strict"
200,10,10,1,1,1.5,1,0.05,"Entire home/apt","Downtown","flexible"
154,9,9,30,1,1,0,0.21,"Entire home/apt","Downtown","moderate"
199,8,10,3,2,2,1,1.83,"Entire home/apt","Downtown","strict"
200,8,8,1,2,1,1,1.04,"Entire home/apt","Downtown","flexible"
80,9,10,1,1,1,1,5.77,"Private room","Fenway","flexible"
99,10,10,1,1,1,1,2,"Private room","Fenway","strict"
75,8,10,1,1,1,1,2.06,"Private room","Fenway","flexible"
220,9,10,1,1,1,1,0.48,"Entire home/apt","Fenway","moderate"
319,9,9,3,2,2,1,0.29,"Entire home/apt","Fenway","strict"
200,10,8,2,2,1,1,0.45,"Entire home/apt","Fenway","moderate"
220,10,10,1,1,1,1,1.41,"Private room","Fenway","flexible"
238,10,9,2,1,1,1,2.63,"Entire home/apt","Fenway","moderate"
400,9,10,7,2,1,1,0.36,"Entire home/apt","Fenway","moderate"
241,8,10,3,3,2,1,0.13,"Entire home/apt","Fenway","flexible"
159,4,10,1,1,1,1,0.19,"Private room","Fenway","moderate"
115,8,10,2,2,1,1,1.45,"Entire home/apt","Fenway","strict"
180,9,9,2,2,2,4,2.73,"Entire home/apt","Dorchester","moderate"
129,10,9,1,2,2,2,0.93,"Entire home/apt","South Boston Waterfront","moderate"
100,6,10,1,1,1,1,2.83,"Entire home/apt","South Boston","flexible"
115,10,10,1,2,1,2,2.05,"Private room","South Boston","flexible"
60,8,9,1,1,1,1,0.21,"Private room","Allston","flexible"
62,9,10,1,1,1,1,0.45,"Private room","Allston","moderate"
110,10,10,1,1,1,1,1,"Private room","Allston","flexible"
125,9,10,1,1,1,2,4.93,"Entire home/apt","Allston","moderate"
76,10,8,2,1,1,1,0.3,"Private room","Dorchester","moderate"
199,10,10,3,2,2,1,0.2,"Entire home/apt","South Boston Waterfront","strict"
603,10,9,3,3,2,1,0.31,"Entire home/apt","South Boston Waterfront","moderate"
45,8,9,1,2,1,1,8.03,"Private room","South Boston","moderate"
125,10,10,1,1,1,1,2.81,"Private room","South Boston","moderate"
159,10,10,1,1,1,1,2.07,"Shared room","South Boston","strict"
160,10,9,1,1,1,1,0.55,"Entire home/apt","South Boston","moderate"
134,10,10,2,1,1,1,0.31,"Entire home/apt","South Boston","flexible"
150,10,10,1,2,1,2,2.49,"Private room","South Boston","moderate"
320,10,10,3,1,1,0,1.44,"Entire home/apt","South Boston","flexible"
200,10,10,1,4,1,3,3.78,"Entire home/apt","South Boston","strict"
500,10,10,2,1,1.5,1,0.06,"Entire home/apt","South Boston","flexible"
80,9,9,1,1,1,1,0.2,"Private room","South Boston","strict"
60,8,10,1,1,0,1,0.06,"Private room","Allston","flexible"
175,10,10,5,1,1,2,0.18,"Entire home/apt","Allston","strict"
145,10,10,2,2,1,1,1.22,"Entire home/apt","Allston","strict"
175,10,9,2,1,1,2,0.26,"Entire home/apt","Allston","moderate"
60,9,10,1,1,1.5,1,0.36,"Private room","Allston","strict"
32,7,10,1,1,1,1,4.53,"Private room","Allston","flexible"
125,7,10,3,2,1,1,0.72,"Entire home/apt","Allston","flexible"
269,10,10,3,3,2,2,1.75,"Entire home/apt","Allston","strict"
150,9,10,1,1,1,1,0.08,"Entire home/apt","Back Bay","flexible"
160,9,9,7,1,1,1,0.72,"Entire home/apt","Back Bay","strict"
97,10,10,1,1,1,1,4.71,"Private room","Back Bay","flexible"
99,10,9,1,1,1,2,11.59,"Private room","East Boston","strict"
120,10,10,1,1,1,2,7.07,"Private room","East Boston","moderate"
250,10,10,1,3,1,1,2.01,"Entire home/apt","East Boston","strict"
40,10,10,1,1,1,1,7,"Private room","East Boston","moderate"
60,9,10,1,2,1,1,0.36,"Private room","East Boston","moderate"
150,10,10,1,2,1,4,1.79,"Entire home/apt","East Boston","flexible"
349,8,8,4,2,2,1,1.46,"Entire home/apt","Downtown","super_strict_30"
169,5,9,10,1,1,1,1,"Entire home/apt","Downtown","strict"
219,10,10,3,2,1,2,0.64,"Entire home/apt","Downtown","strict"
155,10,10,7,1,1,1,0.2,"Entire home/apt","Beacon Hill","strict"
184,10,10,2,1,1,1,0.26,"Entire home/apt","Beacon Hill","moderate"
330,10,10,1,1,1,1,2.65,"Private room","Beacon Hill","flexible"
197,10,10,2,1,1,1,1,"Entire home/apt","Beacon Hill","flexible"
250,9,10,1,1,1,2,0.91,"Entire home/apt","Beacon Hill","strict"
28,5,9,3,1,1,0,1.3,"Shared room","Mission Hill","strict"
110,9,10,2,1,1,1,0.35,"Private room","Mission Hill","strict"
100,8,9,3,1,1,2,1.97,"Entire home/apt","Mission Hill","strict"
300,10,10,2,1,1,1,2.4,"Private room","Chinatown","moderate"
199,9,10,3,2,2,1,1,"Entire home/apt","Chinatown","strict"
125,9,9,2,2,1,2,4.49,"Entire home/apt","North End","flexible"
179,8,9,1,4,1,5,2.49,"Entire home/apt","North End","strict"
209,10,9,3,3,1,3,1.58,"Entire home/apt","Dorchester","strict"
75,9,10,4,1,1,1,0.64,"Private room","Dorchester","strict"
45,9,10,5,1,1,1,0.46,"Private room","Dorchester","flexible"
229,9,10,2,1,1,1,0.52,"Entire home/apt","South End","strict"
429,9,10,3,6,2,6,0.95,"Entire home/apt","Jamaica Plain","strict"
69,10,10,3,1,1,1,1.17,"Private room","Jamaica Plain","strict"
65,10,10,1,2,1,1,1.25,"Private room","Jamaica Plain","flexible"
70,9,10,1,1,1,1,1.06,"Shared room","Jamaica Plain","flexible"
92,10,10,14,1,2,1,0.79,"Private room","Jamaica Plain","strict"
114,10,10,2,2,1,1,5.08,"Entire home/apt","Jamaica Plain","strict"
130,10,10,1,2,1,3,6.36,"Entire home/apt","Jamaica Plain","moderate"
250,10,10,1,2,2,1,1,"Entire home/apt","Jamaica Plain","moderate"
29,7,10,2,1,1,2,2.21,"Private room","Jamaica Plain","strict"
180,10,10,2,2,1,2,1.66,"Entire home/apt","Jamaica Plain","moderate"
100,10,10,1,1,1,1,0.43,"Private room","Jamaica Plain","flexible"
60,9,10,1,1,1,1,2.01,"Private room","Jamaica Plain","strict"
319,9,9,20,2,2,1,0.55,"Entire home/apt","Mission Hill","strict"
99,9,10,2,1,1,1,1.39,"Private room","South End","strict"
225,9,10,3,1,1,2,0.05,"Entire home/apt","South End","super_strict_30"
220,9,10,1,2,1,3,1.49,"Entire home/apt","Back Bay","strict"
285,9,9,3,2,1,2,0.71,"Entire home/apt","Back Bay","strict"
150,10,10,7,1,1,1,0.23,"Entire home/apt","Back Bay","strict"
257,8,6,2,2,1,2,0.89,"Entire home/apt","Back Bay","moderate"
319,9,9,3,2,2,1,0.23,"Entire home/apt","Back Bay","strict"
200,9,10,1,2,1,3,3.96,"Entire home/apt","Back Bay","flexible"
84,10,10,2,1,1,1,10,"Shared room","Back Bay","flexible"
55,8,10,1,1,1,1,0.63,"Private room","Brighton","flexible"
110,9,9,2,2,1,1,0.92,"Entire home/apt","Brighton","strict"
148,10,10,14,1,1,1,1,"Entire home/apt","Brighton","flexible"
137,10,10,7,1,1,1,0.09,"Entire home/apt","Jamaica Plain","strict"
105,7,10,3,1,1,1,0.6,"Private room","Dorchester","moderate"
45,9,10,1,2,1,1,3,"Shared room","Dorchester","strict"
31,10,10,10,1,1,0,5.47,"Private room","Dorchester","moderate"
60,10,10,2,1,1,1,7.81,"Private room","Dorchester","moderate"
70,10,10,1,1,1,1,1.42,"Private room","Dorchester","moderate"
100,10,10,2,1,1,1,3.09,"Private room","Dorchester","strict"
295,10,10,2,3,1,4,3.96,"Entire home/apt","Downtown","moderate"
135,9,9,1,1,1,1,1.96,"Entire home/apt","Downtown","strict"
110,10,10,3,1,1,1,0.27,"Private room","Downtown","strict"
285,10,10,2,2,1,4,3.4,"Entire home/apt","Downtown","moderate"
229,10,9,3,2,1,2,0.48,"Entire home/apt","Downtown","strict"
175,9,9,5,1,1,1,0.09,"Entire home/apt","Downtown","strict"
300,8,9,1,3,2,6,3.77,"Entire home/apt","Downtown","moderate"
239,10,10,4,1,1,1,1,"Entire home/apt","Downtown","strict"
119,8,9,2,2,2,1,0.78,"Entire home/apt","Downtown","strict"
300,10,8,1,2,2,1,0.4,"Entire home/apt","Downtown","flexible"
240,9,9,1,1,1,2,5.47,"Entire home/apt","Downtown","moderate"
175,9,10,2,1,1,2,1.21,"Entire home/apt","Downtown","strict"
85,8,9,1,1,1,2,2,"Private room","Fenway","strict"
225,7,9,2,1,1,1,1,"Entire home/apt","Fenway","flexible"
60,9,9,7,1,1,1,1.95,"Private room","Fenway","moderate"
100,8,10,1,2,1,1,0.7,"Entire home/apt","Fenway","flexible"
232,9,10,10,1,1,1,1,"Entire home/apt","Fenway","flexible"
89,8,9,2,1,1,2,8.33,"Private room","Fenway","flexible"
155,9,10,2,2,1,2,0.66,"Entire home/apt","Fenway","moderate"
110,10,10,2,1,1,1,0.06,"Private room","Fenway","flexible"
99,7,9,1,1,1,1,6.07,"Entire home/apt","Fenway","flexible"
199,9,7,3,2,2,1,0.17,"Entire home/apt","Fenway","strict"
200,10,10,2,2,1,1,1.1,"Entire home/apt","Fenway","strict"
70,10,9,1,1,1,1,4.32,"Private room","Fenway","strict"
30,8,9,1,1,1,1,6.15,"Shared room","Brighton","flexible"
129,10,10,3,2,1,2,1,"Shared room","Beacon Hill","moderate"
129,10,6,2,1,1,1,1,"Entire home/apt","Beacon Hill","strict"
390,10,9,1,1,1,1,1.07,"Private room","Downtown","moderate"
349,7,8,3,2,2,1,0.08,"Entire home/apt","Fenway","super_strict_30"
98,7,9,1,1,1,1,0.27,"Private room","Fenway","flexible"
275,9,10,1,1,1,1,0.26,"Entire home/apt","Fenway","strict"
170,9,8,1,1,1,1,0.73,"Entire home/apt","Fenway","moderate"
195,9,10,3,2,1,4,0.21,"Entire home/apt","Fenway","moderate"
295,10,10,3,3,1,3,2.74,"Entire home/apt","Fenway","moderate"
200,9,10,3,1,1,1,0.22,"Entire home/apt","Fenway","flexible"
85,10,10,3,1,1,1,2.96,"Private room","Brighton","moderate"
90,10,10,1,1,1,1,0.18,"Entire home/apt","Brighton","flexible"
50,5,6,1,2,1,1,0.73,"Private room","Brighton","moderate"
112,10,10,11,1,1,1,0.06,"Entire home/apt","Brighton","flexible"
195,9,10,1,1,1,1,3.98,"Private room","Brighton","flexible"
69,10,10,2,1,1,1,0.66,"Private room","Brighton","strict"
287,9,10,3,6,1,1,0.65,"Entire home/apt","Brighton","flexible"
198,10,8,1,2,1.5,4,0.08,"Entire home/apt","Dorchester","strict"
100,9,10,1,2,1,2,2.89,"Private room","Dorchester","moderate"
85,10,10,1,1,1,1,1,"Private room","Dorchester","flexible"
49,6,8,4,1,1,1,0.36,"Private room","Dorchester","strict"
96,8,10,3,2,1,3,1.71,"Entire home/apt","Dorchester","strict"
70,9,10,2,1,1,1,0.15,"Private room","Dorchester","moderate"
195,10,10,2,2,1,1,1.04,"Entire home/apt","Dorchester","moderate"
140,10,10,2,1,1.5,1,2.71,"Private room","Back Bay","moderate"
143,10,10,2,1,1,1,0.45,"Entire home/apt","East Boston","moderate"
275,10,10,1,1,1,1,3.13,"Entire home/apt","East Boston","flexible"
349,10,9,7,2,1,1,0.17,"Entire home/apt","Downtown","super_strict_30"
249,10,9,4,1,1,4,2.8,"Entire home/apt","Downtown","super_strict_30"
147,9,10,30,2,1,1,0.71,"Entire home/apt","Beacon Hill","strict"
250,10,10,2,1,1,1,0.13,"Entire home/apt","Beacon Hill","strict"
189,9,10,2,1,1,1,1.72,"Entire home/apt","Beacon Hill","strict"
149,9,10,1,1,1,2,0.5,"Entire home/apt","South End","strict"
170,10,10,4,1,1,1,0.38,"Entire home/apt","South End","strict"
238,9,10,1,2,1,4,0.68,"Entire home/apt","South End","flexible"
250,9,10,2,3,1,4,0.77,"Entire home/apt","South End","moderate"
155,8,9,1,4,1,3,2.69,"Entire home/apt","Back Bay","strict"
150,10,10,1,1,1,1,2.18,"Entire home/apt","Back Bay","flexible"
425,10,10,3,2,2,4,2.8,"Entire home/apt","Back Bay","strict"
189,10,10,3,1,1,1,0.68,"Entire home/apt","Back Bay","strict"
180,10,10,1,1,1,1,6,"Entire home/apt","Back Bay","moderate"
276,9,10,2,3,2,1,0.81,"Entire home/apt","Back Bay","strict"
299,9,8,3,2,1.5,1,0.17,"Entire home/apt","Back Bay","super_strict_30"
300,10,10,2,2,1,1,1,"Entire home/apt","Back Bay","strict"
200,10,10,2,1,1,1,1.36,"Entire home/apt","Back Bay","strict"
150,10,9,2,2,1,6,0.55,"Entire home/apt","Back Bay","strict"
279,10,10,2,2,1,1,2.37,"Entire home/apt","Back Bay","flexible"
259,10,10,2,1,1,2,1.48,"Entire home/apt","Back Bay","flexible"
70,9,10,1,1,1,1,1.35,"Private room","Jamaica Plain","flexible"
130,10,10,2,4,1,3,4.55,"Entire home/apt","Jamaica Plain","moderate"
240,10,9,3,2,2,1,2.25,"Entire home/apt","Jamaica Plain","strict"
100,10,10,1,1,1,1,1.54,"Private room","Jamaica Plain","moderate"
300,7,10,2,4,1,4,0.53,"Entire home/apt","Jamaica Plain","flexible"
150,9,6,1,1,2,1,1,"Private room","Jamaica Plain","flexible"
72,10,10,1,2,1,1,5,"Private room","Jamaica Plain","moderate"
125,10,10,6,1,1,2,1.87,"Entire home/apt","Jamaica Plain","moderate"
239,10,9,2,1,1,1,0.83,"Entire home/apt","Mission Hill","moderate"
275,10,10,3,3,2,2,1.83,"Entire home/apt","Mission Hill","strict"
169,10,10,3,1,1,1,1.66,"Entire home/apt","Mission Hill","strict"
115,9,9,5,1,2,0,0.23,"Entire home/apt","Mission Hill","strict"
160,10,10,2,2,1,1,0.29,"Entire home/apt","Mission Hill","strict"
65,10,10,2,1,1,1,1.73,"Private room","Mission Hill","flexible"
125,8,10,2,1,1,2,1.05,"Private room","Back Bay","moderate"
179,10,10,1,2,2,2,0.44,"Entire home/apt","Chinatown","strict"
199,10,10,7,2,1,1,0.42,"Entire home/apt","Chinatown","moderate"
199,10,10,7,2,1,1,1.96,"Entire home/apt","Chinatown","moderate"
165,8,9,1,2,1,2,8.71,"Entire home/apt","North End","strict"
80,10,10,1,1,1,1,2.89,"Private room","North End","flexible"
109,9,9,1,4,1,3,1.33,"Entire home/apt","North End","strict"
130,10,10,3,1,1,1,0.11,"Private room","North End","flexible"
275,10,9,2,1,1,1,1.49,"Entire home/apt","North End","strict"
139,9,9,1,3,1,4,1.3,"Entire home/apt","North End","strict"
135,10,10,2,1,1,2,1.58,"Entire home/apt","North End","strict"
132,9,9,3,1,1,2,2.05,"Private room","Dorchester","strict"
35,9,10,30,1,1,1,0.34,"Private room","Dorchester","strict"
399,9,10,1,1,1,1,0.9,"Entire home/apt","South End","moderate"
100,9,10,30,1,1,1,0.91,"Private room","South End","moderate"
137,10,10,7,1,1,1,0.09,"Entire home/apt","South End","strict"
175,9,10,1,1,1,1,1.12,"Entire home/apt","South End","strict"
185,10,10,2,2,1,2,3.06,"Entire home/apt","South End","strict"
35,10,10,30,1,1,1,0.67,"Private room","Dorchester","strict"
250,10,6,1,2,1,1,0.44,"Entire home/apt","South Boston Waterfront","strict"
169,8,8,3,1,1,1,0.68,"Entire home/apt","South Boston Waterfront","strict"
279,10,10,3,3,2,1,2.36,"Entire home/apt","South Boston Waterfront","strict"
109,10,10,2,1,1,2,5.48,"Private room","South Boston","moderate"
300,10,10,2,2,1,2,0.31,"Entire home/apt","South Boston","flexible"
100,10,10,1,1,1,1,2.1,"Private room","South Boston","flexible"
150,9,10,1,1,1,1,2.64,"Entire home/apt","South Boston","flexible"
185,10,10,2,1,1,1,1.27,"Entire home/apt","Allston","strict"
75,10,10,1,1,1,1,2,"Entire home/apt","Allston","flexible"
89,10,10,2,1,1,1,1.83,"Private room","Allston","strict"
259,9,10,3,3,2,1,0.13,"Entire home/apt","Allston","strict"
279,10,10,3,3,2,1,1.74,"Entire home/apt","Allston","strict"
65,8,10,1,1,1,1,0.07,"Private room","Jamaica Plain","flexible"
100,10,10,2,2,1,2,3.03,"Private room","Jamaica Plain","moderate"
60,9,10,2,1,1,1,1.97,"Private room","Jamaica Plain","strict"
100,10,10,3,1,1,2,1.9,"Entire home/apt","Jamaica Plain","strict"
120,10,10,1,2,1,1,0.49,"Entire home/apt","Jamaica Plain","moderate"
68,9,9,1,1,1,1,3.29,"Private room","Jamaica Plain","flexible"
99,10,10,2,1,1,1,0.79,"Entire home/apt","Jamaica Plain","moderate"
65,8,9,1,1,1,1,0.26,"Private room","Jamaica Plain","flexible"
27,5,8,2,1,1,1,0.25,"Shared room","Mission Hill","moderate"
42,9,10,1,1,1,1,1,"Private room","Mission Hill","flexible"
249,10,10,2,1,1,1,0.83,"Entire home/apt","Back Bay","strict"
119,9,10,2,2,1,2,2.31,"Entire home/apt","East Boston","strict"
65,10,10,1,2,1,1,8.49,"Private room","East Boston","moderate"
60,9,10,2,1,2,1,6,"Entire home/apt","East Boston","strict"
300,8,10,30,2,1,4,0.25,"Entire home/apt","East Boston","flexible"
90,10,10,1,1,1,2,1,"Private room","East Boston","flexible"
349,9,9,5,3,1,1,6.63,"Entire home/apt","East Boston","moderate"
185,8,10,30,2,1,1,0.36,"Entire home/apt","Downtown","moderate"
169,10,8,10,1,1,1,0.63,"Entire home/apt","Downtown","strict"
150,8,10,1,1,1,1,1.03,"Private room","Beacon Hill","flexible"
143,9,10,1,2,1,1,2,"Entire home/apt","Beacon Hill","flexible"
200,10,9,2,1,1,1,0.96,"Entire home/apt","Beacon Hill","strict"
130,9,10,1,1,1,1,0.1,"Entire home/apt","Beacon Hill","flexible"
325,8,9,1,3,1,1,0.29,"Entire home/apt","Beacon Hill","flexible"
285,8,8,2,1,1,1,0.39,"Entire home/apt","Beacon Hill","super_strict_30"
349,9,9,3,2,1,1,0.32,"Entire home/apt","Downtown","super_strict_30"
299,9,10,1,2,1.5,1,0.22,"Entire home/apt","Downtown","flexible"
95,9,10,1,1,1,1,4.05,"Shared room","Downtown","strict"
140,6,10,2,1,1,1,0.79,"Private room","Fenway","flexible"
100,9,10,1,1,1,1,0.17,"Entire home/apt","Fenway","flexible"
110,10,10,1,1,1,1,0.33,"Entire home/apt","Fenway","flexible"
90,10,10,2,1,1,1,0.17,"Private room","Fenway","flexible"
229,10,10,1,1,1,1,1.41,"Entire home/apt","Fenway","strict"
319,10,10,3,2,2,1,0.15,"Entire home/apt","Fenway","strict"
319,10,10,3,2,2,1,0.21,"Entire home/apt","Fenway","strict"
200,10,10,2,2,1,1,5.11,"Entire home/apt","Fenway","strict"
80,8,10,2,1,1,1,2.5,"Private room","Chinatown","flexible"
93,6,7,1,1,1,0,1.76,"Private room","Chinatown","flexible"
125,8,10,1,1,1,1,6.83,"Entire home/apt","North End","strict"
145,10,10,2,1,1,4,0.26,"Private room","North End","strict"
245,9,9,1,3,1,4,3,"Entire home/apt","North End","strict"
199,10,10,5,4,1,1,0.47,"Entire home/apt","North End","strict"
135,10,10,1,1,1,2,10.21,"Entire home/apt","Dorchester","strict"
39,10,10,30,1,1,1,0.51,"Private room","Dorchester","strict"
215,10,10,2,1,1,2,1.88,"Entire home/apt","South End","strict"
185,10,10,3,1,1,1,1.74,"Entire home/apt","South End","moderate"
200,10,10,2,2,1,1,1.43,"Entire home/apt","South End","strict"
175,10,10,3,2,1,2,1.9,"Entire home/apt","South End","strict"
200,9,10,1,2,1.5,2,0.41,"Entire home/apt","South End","strict"
225,10,10,2,1,1.5,1,1.2,"Entire home/apt","South End","flexible"
299,9,9,4,2,2,1,0.22,"Entire home/apt","Back Bay","super_strict_30"
342,10,10,2,2,1,6,0.35,"Entire home/apt","Back Bay","super_strict_30"
160,10,10,2,2,1,3,1.31,"Entire home/apt","Back Bay","strict"
80,10,10,5,1,1,1,0.43,"Private room","Back Bay","strict"
319,10,9,3,2,2,1,1.14,"Entire home/apt","Back Bay","strict"
385,10,9,5,2,1.5,1,0.19,"Entire home/apt","Back Bay","strict"
105,10,10,4,1,1,1,1.7,"Entire home/apt","Back Bay","moderate"
145,8,10,2,1,1,2,1.25,"Entire home/apt","Back Bay","strict"
183,9,10,2,3,2,1,0.69,"Entire home/apt","Back Bay","strict"
70,8,10,2,1,1,1,0.76,"Private room","Dorchester","moderate"
250,10,10,1,2,1,1,1.28,"Entire home/apt","South Boston Waterfront","strict"
103,10,10,1,1,1.5,0,2.8,"Private room","South Boston","moderate"
140,10,10,2,4,1,4,6.16,"Entire home/apt","Allston","moderate"
50,10,10,3,1,1,1,0.17,"Private room","Allston","flexible"
125,10,10,3,1,1,1,0.21,"Private room","Allston","moderate"
120,10,10,14,1,1,1,3.53,"Entire home/apt","Allston","moderate"
149,10,10,3,1,1,1,2.73,"Entire home/apt","Allston","moderate"
250,9,9,3,3,1,1,0.63,"Entire home/apt","Dorchester","moderate"
165,10,10,2,1,1,1,2,"Private room","Dorchester","flexible"
68,6,8,2,1,1,1,0.95,"Private room","Dorchester","strict"
55,10,10,1,1,1,1,2.12,"Private room","Dorchester","strict"
275,10,10,2,3,2.5,1,0.63,"Entire home/apt","Dorchester","moderate"
60,8,8,1,1,1,1,1.25,"Private room","Mission Hill","flexible"
250,9,10,2,2,1,3,1.12,"Entire home/apt","Brighton","moderate"
79,9,10,1,1,0.5,1,1.01,"Private room","Brighton","strict"
227,10,9,1,1,1,2,3.43,"Private room","Brighton","strict"
40,9,10,1,1,2,1,2.14,"Shared room","Brighton","flexible"
103,10,9,2,2,1,2,3.12,"Entire home/apt","Brighton","strict"
165,5,10,7,2,1,1,0.32,"Shared room","Jamaica Plain","strict"
60,10,9,1,1,2,1,0.26,"Shared room","Dorchester","flexible"
74,9,10,2,1,1,1,2.27,"Private room","Dorchester","flexible"
45,6,10,15,1,1,1,1,"Private room","Dorchester","flexible"
64,9,10,1,1,1,1,3.75,"Private room","Dorchester","strict"
239,10,10,1,1,1,2,5.67,"Entire home/apt","Downtown","strict"
189,9,8,3,2,1,1,3.16,"Entire home/apt","Downtown","strict"
99,9,9,1,1,1,1,0.54,"Shared room","Downtown","moderate"
249,10,10,3,2,1,2,0.19,"Entire home/apt","Downtown","strict"
293,10,10,3,2,1,1,0.3,"Entire home/apt","Downtown","moderate"
45,9,10,90,1,1,1,0.53,"Private room","Fenway","flexible"
219,10,9,3,2,1,1,0.21,"Entire home/apt","Fenway","moderate"
140,10,10,1,1,1,1,1.05,"Entire home/apt","Fenway","flexible"
199,10,10,3,2,2,1,1.09,"Entire home/apt","Fenway","strict"
160,9,10,4,1,1,1,0.32,"Entire home/apt","Fenway","moderate"
180,10,10,2,1,1,1,4.84,"Entire home/apt","Fenway","strict"
159,9,10,3,1,1,1,0.91,"Entire home/apt","Fenway","moderate"
296,10,10,2,3,1,1,2.45,"Entire home/apt","Back Bay","super_strict_30"
